player_id,player_display_name,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,endzone_targets,endzone_target_share,team_x,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,depth_chart_rank,team_y,offense_snap_share,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR
00-0029738,Darren Fells,TE,HOU,2020,6,0,0.0,0,6,7,85.0,1,TEN,0.39067,0.0,6.337241,0.1891892,51.0,0.15269461,1.6666666,1,0.0,0.1,1.0,0.02631578947368421,HOU,3.5,53.5,25.0,0.0,0.2,1,HOU,0.87,0.0,0.0,0.0,0.0,6.68,4.344552708940758,7.307142857142858,15.302916978309652,85.71428571428571,7.238800843851398,0.6878658228152705,0.0,0.0,1.6877168632893822,33.41013185287994,0.14965410257051753,0.0,2.413721636795981,0.06778810525120421,22.047883414295626,1.4720126927353954,0.527411519777932,0.0,0.08327550560463476,0.1561415683553088,0.005783021050196623,0.0,0.0,0.7228452463566967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5404411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249999999999999,0.5404411764705882,1.1764705882352942
00-0030035,Adam Thielen,WR,MIN,2020,6,0,0.0,0,3,5,51.0,1,ATL,0.3639845,0.0,3.667757,0.14285715,71.0,0.21385542,0.7183099,1,0.0,0.1,2.0,0.05555555555555555,MIN,-4.0,54.0,29.0,0.0,0.25,1,MIN,0.93,0.0,0.0,0.0,0.0,3.5780000000000003,1.7247985314742647,14.713999999999999,21.833452041785378,60.0,3.10196424726405,1.6547024194026179,0.8501040943789034,4.00763358778626,7.072172102706453,77.98056904927132,0.8568638082927171,-0.08624836487086755,5.7799188073189365,0.35410391755976,122.77446217904233,0.6186207495448822,0.9063150589868146,0.03942969015370964,0.5940319408897226,1.5523941707147813,0.05013421461721253,0.0,0.5680083275503122,0.9164885496183205,0.0,0.0,0.0,0.0,7.132680630438263,2.337622437416851,13.235171889179522,45.97254331577135,67.94360219932739,2.039106238082116,-0.2321213124903201,1,0.0,0.2810548230395558,0.14989590562109645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806384455239417,1.2428868841082579,0.8022206800832754
00-0030061,Zach Ertz,TE,PHI,2020,6,0,0.0,0,4,10,33.0,0,BAL,0.51346153,0.0,-2.2030897,0.25641027,67.0,0.18406594,0.49253732,0,0.0,0.16666667,0.0,0.0,PHI,10.0,46.5,18.25,0.0,0.2,1,PHI,0.67,0.0,0.0,0.0,0.0,6.029,1.9882748585072854,7.350999999999999,18.373365992651653,40.0,1.311374238868377,-0.46887423886837576,0.0,0.0,3.2047189451769604,20.820957668285914,0.36183915913394554,0.0,-2.999145359793609,0.1831833461996253,43.752255378209576,0.7209671337020471,0.05621096460791117,0.0,0.20431413890833988,0.05621096460791117,0.0013383563001883607,0.0,0.31644691186675916,0.9387578070784176,0.0,0.0,0.0,0.0,6.669502081887577,3.095550181793814,5.370560953041869,11.47283700744323,48.07838471960609,2.4622446628631205,-0.2883624382175408,1,0.0,0.4163775156141568,0.260235947258848,0.0,0.0,0.0,0.0,0.0,0.1561415683553088,0.0,0.1561415683553088,0.14989590562109645,0.3122831367106176
00-0030108,Ryan Griffin,TE,NYJ,2020,6,0,0.0,0,2,3,17.0,0,MIA,0.14763394,0.0,0.76969755,0.07692308,17.0,0.04607046,1.0,0,0.0,0.0,0.0,0.0,NYJ,9.0,47.0,19.0,0.0,0.0,2,NYJ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,6.25,0.14858490042388436,0.0,-1.0541083104908466,0.07245080824941397,10.874999999999998,2.083333283662796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.11242192921582234,1.3226925746009714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539208882720333,0.09368494101318528,0.9750173490631506
00-0030155,Demetrius Harris,TE,CHI,2020,6,0,0.0,0,0,3,0.0,0,CAR,0.19670732,0.0,-6.4749184,0.083333336,21.0,0.10243902,0.0,0,0.0,0.0,0.0,0.0,CHI,1.5,44.5,21.5,0.0,0.0,3,CHI,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162387231089521,7.807078417765441,0.07703248099898977,0.0,-0.11821788392242333,0.03718600624048983,9.651630811936155,1.0805987922951712,0.0,0.0,0.09185540618208198,0.05621096460791117,0.0015614156835530879,0.0,0.0,0.4267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0395558639833449,0.0,0.0,0.0,0.0,0.260235947258848,0.0,0.0,0.260235947258848,0.260235947258848,0.5662734212352533
00-0030181,Jack Doyle,TE,IND,2020,6,0,0.0,0,3,3,29.0,1,CIN,0.15612245,0.0,-2.39391,0.071428575,24.0,0.069970846,1.2083334,1,0.0,0.16666667,1.0,0.022727272727272728,IND,-7.5,45.5,26.5,0.0,0.0,1,IND,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,12.6734693877551,0.13411088363856682,0.0,0.5175583216608787,0.058792306528407695,17.387755102040817,0.5432540883823317,0.0,0.0,0.06669096405408821,0.18367346938775508,0.003992901508429458,0.0,0.0,0.6381632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.1561415683553088,0.33726578764746706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09368494101318528,0.4337265787647467,1.2040249826509366
00-0030288,Rex Burkhead,RB,NE,2020,6,5,14.0,0,0,0,0.0,0,DEN,0.0,-1.483339,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,-8.0,45.0,26.5,0.0,0.0,1,NE,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.397058823529411,37.6985294117647,3.051470588235294,23.58455882352941,0.20215415991568825,0.5445642497609642,-0.3876185384305084,0.1346919617464985,-0.8639705882352936,13.653492638293432,0.275735294117647,0.48560049124609894,0.1155462222831214,0.275735294117647,0.009847689075630252,0.7352941176470588,0.0,0.43492647058823525,0.29668488576391777,0.20889037433155078,1.1689644607843137,4.177807486631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.45955882352941174,0.16544117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19852941176470584,1.1580882352941173
00-0030404,Chris Thompson,RB,JAX,2020,6,0,0.0,0,3,4,15.0,0,DET,0.1497929,0.0,-4.80435,0.09090909,8.0,0.019184653,1.875,0,0.0,0.1,0.0,0.0,JAX,3.0,54.5,25.75,0.0,0.0,2,JAX,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801470588235294,5.202205882352941,3.4522058823529407,29.63970588235294,0.16538908759898996,-0.4200768513285712,0.6297949136180035,0.09569089328322339,9.683823529411763,6.36961443809902,0.16544117647058823,0.11488970588235294,0.09650735376293168,0.0,0.0,0.0,0.0,0.39955882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.275735294117647,1.7095588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544117647058823,0.2647058823529411,1.6691176470588232
00-0030431,Robert Woods,WR,LA,2020,6,2,11.0,0,4,10,29.0,1,SF,0.65155923,0.69931245,1.3372058,0.27027026,160.0,0.35164836,0.18125,1,0.0,0.5,1.0,0.02631578947368421,0,0.0,0.0,0.0,0.0,0.0,1,LA,0.95,0.0,0.0,0.0,0.0,6.16,1.9344487754591022,17.634000000000004,38.69990782601063,40.0,0.9678702868956268,-0.8728702868956262,1.0659264399722415,7.7716863289382365,4.601665510062457,58.93129770992367,0.45160679797345277,0.5902860165055965,1.830707779036554,0.19600461868053504,42.45870922970159,2.3038171622527295,0.6835530881332408,0.03073262688002596,0.07911172796668979,0.0,0.0,0.02342123525329632,0.0,0.9038098542678694,0.0,0.0,0.0,0.0,7.286773074253991,3.7860670370964984,7.234817215227519,21.905275872009454,77.97908198671557,7.27424889073905,-0.23913091710962578,1,0.0,0.31644691186675916,0.4899375433726578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621096460791117,0.4337265787647467,1.2213740458015265
00-0030456,Giovani Bernard,RB,CIN,2020,6,8,15.0,1,3,3,13.0,0,IND,0.117419496,1.1825979,1.2732793,0.07692308,1.0,0.0029069767,13.0,1,0.16666667,0.0,0.0,0.0,CIN,7.5,45.5,19.0,0.25,0.0,2,CIN,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6703678001387925,5.619014573213046,1.5954198473282442,13.56419153365718,0.08900762444502938,0.3830722806048446,-0.19448708486921001,0.06021044790062286,0.33795975017349056,7.4854000978052895,0.0,0.01171061762664816,0.060641649513299214,0.0,0.0,0.02342123525329632,0.0,0.24676613462872998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.09368494101318528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337265787647467,0.0,1.0187369882026371
00-0030506,Travis Kelce,TE,KC,2020,6,0,0.0,0,5,7,65.0,2,BUF,0.68645483,0.0,4.8120804,0.26923078,65.0,0.4037267,1.0,1,0.0,0.6666667,1.0,0.038461538461538464,KC,-5.0,57.5,31.25,0.0,0.0,1,KC,0.89,0.0,0.0,0.0,0.0,5.94,4.996108707788426,9.928571428571429,41.706673067690815,71.42857142857143,4.279925986680882,-0.673925986680882,0.0,0.0,6.3678001387925045,89.8854961832061,0.5510422155354107,0.0,2.950273537464145,0.253081757190077,82.89659958362247,1.2871681238776027,0.5836224843858431,0.0,0.3102879970335116,1.2775850104094377,0.032896871859924355,0.0,0.0,0.8522761970853574,0.0,0.0,0.0,0.0,3.9209212085624303,2.976782119080203,8.788981527378473,24.78473248710699,65.09533723274181,6.065023259494541,1.703116053482558,1,0.0,0.5898681471200554,1.1734906315058986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2213740458015265,1.1561415683553087
00-0030564,DeAndre Hopkins,WR,ARI,2020,6,0,0.0,0,2,8,73.0,0,DAL,0.71588933,0.0,1.6397368,0.36363637,56.0,0.24347825,1.3035715,0,0.0,0.25,1.0,0.041666666666666664,ARI,-1.0,55.0,28.0,0.0,0.0,1,ARI,0.77,0.0,0.0,0.0,0.0,4.294999999999999,2.504524643146823,7.402499999999998,26.096152998722065,25.0,13.580528461692893,13.92447153830711,0.0,0.0,7.521859819569742,103.73768216516306,0.6319332980886255,0.0,5.968105177429299,0.26818284143142446,93.60721721027065,1.1067124067454763,0.527411519777932,0.0,0.14647566433543552,0.09368494101318528,0.0024653931845575075,0.0,0.09368494101318528,0.9107147814018042,0.0,0.0,0.0,0.0,6.979892221010541,3.0214787425931635,10.891865809127259,32.584618290210386,83.67494464822708,2.889319933262905,1.3680651911546615,1,0.0,0.0,1.066620402498265,0.4337265787647467,0.260235947258848,0.0,0.0,0.0,0.0,0.0,0.0,0.5100624566273421,1.426092990978487
00-0030578,Cordarrelle Patterson,RB,CHI,2020,6,1,1.0,0,1,1,8.0,0,CAR,0.062154472,-0.44186872,1.5544949,0.027777778,6.0,0.029268293,1.3333334,0,0.0,0.0,0.0,0.0,CHI,1.5,44.5,21.5,0.0,0.0,2,CHI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5870922970159613,9.777238029146426,1.8049965301873698,17.90562109646079,0.10626263024077326,-0.8884709176712778,1.0047169546961867,0.05162585698750637,14.88063844552394,1.2522057629061771,0.0,0.014052741151977792,0.08674531704555527,0.0,0.0,0.0,0.0,0.2002775850104094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0395558639833449,0.0,0.0,0.0,0.0,0.260235947258848,0.0,0.0,0.260235947258848,0.260235947258848,0.5662734212352533
00-0030663,Willie Snead,WR,BAL,2020,6,0,0.0,0,1,2,32.0,0,PHI,0.19636364,0.0,1.1633998,0.08,18.0,0.10909091,1.7777778,0,0.0,0.0,0.0,0.0,BAL,-10.0,46.5,28.25,0.0,0.0,1,BAL,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244968771686329,12.143650242886885,0.1728830700953498,0.0,-1.8576314684254358,0.08747940895190923,17.42123525329632,0.6922005814533113,0.05621096460791117,0.0,0.040076336653426144,0.05621096460791117,0.002161960177227353,0.0,0.0,0.6332477446217903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9000693962526022,0.0,0.7876474670367799,0.0,0.0,0.0,0.0,0.0,0.0,0.5975017349063151,1.6134628730048575
00-0030710,Trey Burton,TE,IND,2020,6,1,1.0,1,4,5,58.0,1,CIN,0.26020408,0.7238467,5.4792104,0.11904762,40.0,0.116618074,1.45,1,0.5,0.16666667,1.0,0.022727272727272728,IND,-7.5,45.5,26.5,1.0,0.0,4,IND,0.56,0.0,0.0,0.0,0.0,6.784000000000001,4.723799818619571,8.348,12.50299544692068,80.0,5.497892497615453,-0.0928924976154537,0.0,0.0,3.875,26.625,0.36167171970009804,0.0,0.6533579900860786,0.1841517873108387,30.249999999999996,0.8722191676497459,0.0,0.0,0.078125,0.625,0.01893939393939394,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,7.1785,3.458046560286235,5.3235833333333344,11.88627353402639,67.08333333333333,3.8769496949364846,-0.3394496949364852,1,0.0,0.1561415683553088,0.33726578764746706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09368494101318528,0.4337265787647467,1.2040249826509366
00-0031051,John Brown,WR,BUF,2020,6,0,0.0,0,0,4,0.0,0,KC,0.4356693,0.0,-3.8100061,0.16,71.0,0.27952754,0.0,0,0.0,0.0,1.0,0.037037037037037035,BUF,5.0,57.5,26.25,0.0,0.0,1,BUF,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095588235294117,39.816176470588225,0.3687483970185413,0.0,2.60308017800836,0.1394596910651992,64.27941176470586,0.7182762677616932,0.2647058823529411,0.0,0.11176470754777683,0.19852941176470584,0.004315856777493605,0.0,0.02481617647058823,0.7647426470588233,0.0,0.0,0.0,0.0,2.9045955882352934,2.3662731779124413,7.602470588235294,17.373964183736614,53.74999999999999,2.61769549838574,-0.9625208660327997,1,0.0,0.14989590562109645,0.9236641221374046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063150589868146,1.2213740458015265
00-0031062,James White,RB,NE,2020,6,4,8.0,0,8,9,65.0,0,DEN,0.35714287,-2.671319,-3.3064709,0.33333334,-30.0,-0.20408164,-2.1666667,0,0.2,0.0,0.0,0.0,NE,-8.0,45.0,26.5,0.0,0.0,1,NE,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,21.375,5.5,35.0,0.29548967257142067,0.46729194372892374,-0.21157900243997574,0.2020676676183939,-6.25,0.4230769574642179,0.0,0.04166666697710752,0.12500000186264515,0.0,0.0,0.0,0.0,0.44375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.45955882352941174,0.16544117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19852941176470584,1.1580882352941173
00-0031235,Odell Beckham,WR,CLE,2020,6,0,0.0,0,2,3,25.0,0,PIT,0.38011917,0.0,0.034222573,0.115384616,42.0,0.29577464,0.5952381,0,0.0,0.0,0.0,0.0,CLE,3.0,51.0,24.0,0.0,0.0,1,CLE,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541984732824428,18.56349757113116,4.637751561415683,63.61693268563497,0.6592242187050629,1.1492343483742204,2.564165271710059,0.2682087894304191,95.69951422623178,0.6965814740975477,0.3539208882720333,0.0,0.32331219585424986,1.4816099930603746,0.04369038892893361,0.0,0.46611150526322065,0.8021859819569743,0.0,0.0,0.0,0.0,4.960900589868146,2.2998441149251607,13.193910690878248,37.55990316759112,58.702097308967524,2.0557327881282017,-0.5129690823683135,1,0.0,0.0,1.1948529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544117647058823,0.16544117647058823,1.6691176470588232
00-0031236,Brandin Cooks,WR,HOU,2020,6,0,0.0,0,9,9,68.0,1,TEN,0.4927092,0.0,8.127966,0.24324325,61.0,0.18263473,1.1147541,1,0.0,0.2,1.0,0.02631578947368421,HOU,3.5,53.5,25.0,0.0,0.4,1,HOU,0.87,0.0,0.0,0.0,0.0,6.02,2.7591613794871637,6.941111111111111,18.689603590127156,100.0,1.9189711681347132,-1.1534156125791575,0.0,0.0,4.519083969465648,83.44552394170714,0.5584883889975769,0.0,4.315134836641307,0.23391528707837828,98.98750867453157,0.6102143888420565,0.4337265787647467,0.0,0.031228314601738034,0.1561415683553088,0.005783021050196623,0.0,0.0,0.8545662734212353,0.0,0.0,0.0,0.0,4.469798214623683,2.0987193190498337,8.972162271570667,26.66838259288024,46.38734674994216,3.5153579967133024,1.1498900948897506,1,0.0,0.0,0.5404411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249999999999999,0.5404411764705882,1.1764705882352942
00-0031237,Teddy Bridgewater,QB,CAR,2020,6,8,48.0,0,0,0,0.0,0,CHI,0.0,-0.73293793,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,CAR,-1.5,44.5,23.0,0.33333334,0.0,1,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3997224149895904,12.963913948646773,0.0,0.0,0.0,0.2311271667728648,0.0,0.0,0.0,0.0,0.260235947258848,0.16181719430323527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46217904233171403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47258848022206795,0.4337265787647467
00-0031260,Logan Thomas,TE,WAS,2020,6,0,0.0,0,3,4,42.0,1,NYG,0.27121213,0.0,3.1863,0.1,40.0,0.17316018,1.05,1,0.0,0.2,1.0,0.023809523809523808,WAS,2.5,43.0,20.25,0.0,0.5,1,WAS,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9181124219292156,13.172796668979874,0.3859866029950663,0.0,-3.2559878195763297,0.15651964827968706,38.20402498265093,0.30345600845497733,0.05621096460791117,0.0,0.098889662347098,0.14989590562109645,0.004652194529296003,0.0,0.0,0.8804927133934767,0.0,0.0,0.0,0.0,1.488614677307425,0.5321219233593766,2.4767127242986025,7.226683336554085,15.8966987211262,0.8412621239945581,-0.14562020865798653,1,0.0,0.0,1.1797362942401108,0.260235947258848,0.1561415683553088,0.0,0.0,0.0,0.0,0.4337265787647467,0.24982650936849407,0.0,0.5225537820957669
00-0031273,Cameron Brate,TE,TB,2020,6,0,0.0,0,1,1,3.0,0,GB,0.06464647,0.0,-0.9468749,0.037037037,3.0,0.012987013,1.0,0,0.0,0.16666667,0.0,0.0,TB,1.0,55.0,27.0,0.0,0.0,1,TB,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,23.36734693877551,0.1866595607479008,0.0,1.764402906505429,0.08686889130242018,30.591836734693878,0.7069970758593813,0.30612244897959184,0.0,0.03826530612244898,0.30612244897959184,0.006654835847382431,0.0,0.15306122448979592,0.31734693877551023,0.0,0.0,0.0,0.0,2.4000000000000004,1.4069530293758088,4.443027210884355,6.327896711286112,42.51700680272109,1.922245513763217,-0.6569393913142383,1,0.0,0.0,1.2830882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551470588235294,0.0,0.8051470588235293
00-0031285,Devonta Freeman,RB,NYG,2020,6,18,61.0,0,1,2,-4.0,0,WAS,0.14426666,-3.7873666,-1.5037307,0.11111111,-4.0,-0.032,1.0,0,0.5,0.25,0.0,0.0,NYG,-2.5,43.0,22.75,0.0,0.0,1,NYG,0.73,-0.26424949332406633,0.3333333333333333,2.5826,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.959183673469386,42.55102040816327,2.2448979591836737,24.489795918367346,0.11333557720087013,-1.1146906018257141,1.461035487603168,0.08679333998232472,-4.693877551020408,-7.079081632653061,0.5102040816326531,0.5102040846737064,0.08746356076123762,0.0,0.0,0.25510204081632654,0.0,0.4940816326530612,-1.1640692106058175,0.20135326858015934,2.346908163265306,3.0012004801920766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.8813324080499653,1.0062456627342125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5898681471200554,0.7890353920888272,0.527411519777932
00-0031319,Diontae Spencer,WR,DEN,2020,6,1,9.0,0,0,1,0.0,0,NE,0.057129156,0.7603936,-0.49926618,0.041666668,-3.0,-0.0076726344,0.0,0,0.0,0.0,0.0,0.0,DEN,8.0,45.0,18.5,0.0,0.0,2,DEN,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.05853983387351036,0.0,0.5899575352668762,0.02631578966975212,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.09926470588235292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544117647058823,0.275735294117647,1.856617647058823
00-0031345,Jimmy Garoppolo,QB,SF,2020,6,4,8.0,0,0,0,0.0,0,LA,0.0,0.22062017,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,SF,2.5,51.5,24.5,0.0,0.0,1,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18367346938775508,1.6530612244897955,0.0,0.0,0.0,0.0820138557833068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877551020408164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6835530881332408,0.14989590562109645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621096460791117,0.4684247050659264,0.1561415683553088
00-0031376,Jerick McKinnon,RB,SF,2020,6,6,18.0,0,2,3,10.0,0,LA,0.1744181,-1.2947099,-2.8209248,0.09375,7.0,0.048275862,1.4285715,0,0.33333334,0.0,0.0,0.0,SF,2.5,51.5,24.5,0.0,0.0,2,SF,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.712699514226232,28.548924358084662,3.3261623872310895,20.572519083969464,0.24893684151125484,-1.2437464054221499,-2.6111002592970975,0.1304440226956509,21.605829285218597,1.588615799212853,0.5662734212352533,0.29049272238587764,0.031401804431828245,0.0,0.0,0.260235947258848,0.028105482303955584,0.48019430950728664,-0.1791938944365257,0.14470262561865616,1.399271339347675,5.576484584118172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6835530881332408,0.14989590562109645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621096460791117,0.4684247050659264,0.1561415683553088
00-0031381,Davante Adams,WR,GB,2020,6,0,0.0,0,6,10,61.0,0,TB,0.6647434,0.0,-7.4620433,0.32258064,77.0,0.25838926,0.7922078,0,0.0,0.0,0.0,0.0,GB,-1.0,55.0,28.0,0.0,0.0,1,GB,0.83,0.0,0.0,0.0,0.0,4.985555555555555,2.6966365965594328,7.086000000000001,24.651243694555575,60.0,7.562981614827881,-3.657981614827882,0.0,0.0,7.125,80.99999999999999,0.47186629287898535,0.0,4.93982720375061,0.21798780281096697,74.25,1.4303242862224579,0.37499999999999994,0.0,0.09374999999999999,1.1249999999999998,0.025568181818181813,0.0,0.15000000223517418,0.6625,0.0,0.0,0.0,0.0,1.9734999999999994,0.8994422928133833,3.6454411764705887,15.764270451770454,30.882352941176467,1.0528986318700488,0.08308351098709342,1,0.0,0.0,0.6773074253990283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621096460791117,0.6939625260235948,0.732824427480916
00-0031382,Jarvis Landry,WR,CLE,2020,6,0,0.0,0,3,5,40.0,0,PIT,0.4708559,0.0,-1.4779308,0.1923077,37.0,0.26056337,1.081081,0,0.0,0.0,0.0,0.0,CLE,3.0,51.0,24.0,0.0,0.0,1,CLE,0.77,0.0,0.0,0.0,0.0,6.9675,2.7260612115728007,7.8359999999999985,25.252980986142447,60.0,6.533177584279701,-0.8165109176130327,0.0,0.0,4.222761970853574,64.01873698820263,0.498311237586529,0.0,2.040213063307556,0.21418827420551687,75.76405274115197,1.0129501515176045,0.0,0.0,0.05204719022733316,0.260235947258848,0.00839470797609187,0.0,0.0,0.7361276891047883,0.0,0.0,0.0,0.0,4.961275156141568,2.1884787882612473,9.122524866990513,21.814498717019106,45.64731282288534,1.960817893699428,0.6050551111583112,1,0.0,0.0,1.1948529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544117647058823,0.16544117647058823,1.6691176470588232
