player_id,player_display_name,position,team,opponent_team,avg_avg_expected_yac,avg_avg_intended_air_yards,avg_avg_separation,avg_avg_time_to_los,avg_avg_yac_above_expectation,avg_carries,avg_catch_percentage,avg_endzone_target_share,avg_endzone_targets,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_percent_attempts_gte_eight_defenders,avg_percent_share_of_intended_air_yards,avg_racr,avg_receiving_air_yards,avg_receiving_epa,avg_receiving_yards,avg_receptions,avg_redzone_carry_share,avg_redzone_target_share,avg_rush_pct_over_expected,avg_rush_yards_over_expected_per_att,avg_rushing_epa,avg_rushing_yards,avg_scored_touchdown,avg_wopr,target_share,recent_team,team_continuity,passing_tds_allowed_to_WR,rushing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,rushing_tds_allowed_to_RB,implied_total,opponent_encoded,rush_matchup_value,pass_matchup_value,season,week,depth_chart_rank
00-0039064,Zay Flowers,WR,BAL,CLE,1.5948979255242162,8.024719735751205,1.7218183520615642,0.0,1.4321272527465132,0.6011345239365044,32.55435813183007,0.0040760921986577,0.1000783099828093,0.0,0.0311274765568234,0.5404149386326931,0.0,22.76654221972716,1.998255977770979,54.39382926614819,0.9955048338707808,39.76874648027119,2.5991672312465157,0.026127326682615,0.0347851316133342,0.0,0.0,0.2817219207896007,3.936055293853711,0.0257010786517177,0.4838647567332593,0.473684210526316,BAL,1,1.0694062805936724,0.2735961580696781,0.0001328526174557,0.7935284033407155,0.9534944178059712,28.5,7,0.0,0.037199438218577095,2025.0,1.0,1
00-0039065,Sam LaPorta,TE,DET,CHI,3.422347672635361,6.42388185379178,3.519311318366093,0.0,0.953511723516974,1.4624634458606957e-05,79.46204455197407,0.0223128901188223,0.753772573971465,0.0,0.022872255210434,0.9532157253533146,0.0,24.93229447460057,1.360953171969736,48.8710685007832,3.303988866618528,61.03018157717324,5.911742757233896,0.0,0.2349733477779125,0.0,0.0,1.947852754383912e-06,5.849853783442782e-05,0.4319364569629013,0.5027123904409422,0.236842105263158,DET,1,0.5390233333527922,0.0112380762402491,6.590141958980347e-05,0.2063439094130095,1.3127036501917682,26.0,5,0.0,0.048485319188357155,2025.0,1.0,1
00-0039066,Michael Mayer,TE,LV,LAC,0.1373813554087787,0.3733452572172283,0.2515791848371906,0.0,0.0354180879214718,0.0,4.186520291409948,6.965758485900027e-06,0.0001880754791193,0.0,4.387424776895045e-06,0.7338763257089106,0.0,1.2950634577491256,1.226154717655778,16.22065662210118,0.0383575171371821,16.857422859039215,2.39458138665102,0.0,0.0732304761948453,0.0,0.0,0.0,0.0,0.0016392751636818,0.1713811323832885,0.121212121212121,LVR,0,1.1689324328281352,0.0204764739057047,0.2305131020532531,0.4186872477877592,0.1943308345725474,0.0,17,0.0,0.030660666532206792,2025.0,1.0,2
00-0039074,Davis Allen,TE,LA,TEN,0.725169986857109,0.358801582555991,0.6287063625837941,0.0,-0.0569515517467259,0.0,12.613747628411918,0.003951163904478,0.1738512117970333,0.0,0.0434628029492583,0.3799896255899094,0.0,0.6860941978526195,0.3909761245511324,11.464584421942403,-0.4124021690003062,6.349828817082357,0.9287678786010638,0.0,0.0628759577804148,0.0,0.0,0.0,0.0,0.0067593351146686,0.1200006372156217,0.0714285714285714,LAR,0,1.217339870040573,0.1938595816146385,0.1037705016120249,0.0547364158517565,1.0511474482065029,0.0,30,0.0,0.003441604572146269,2025.0,1.0,3
00-0039075,Puka Nacua,WR,LA,TEN,5.179954515570396,5.109947682345524,3.29688466150327,0.0,1.6657531103016618,0.7861902327606466,78.02853464660183,0.0167011602044281,0.5303476326264194,0.0216000132644433,0.102066704227925,0.8486110557213146,0.0,29.7477113275087,5.643539836705175,60.39651558347971,4.669915968949037,103.8253197711603,8.798526349125249,0.0205581522098289,0.3793435519648887,0.0,0.0,0.1748096640899076,3.397463018158844,0.1590346362992843,0.8847442054926973,0.392857142857143,LAR,0,1.217339870040573,0.1938595816146385,0.1037705016120249,0.0547364158517565,1.0511474482065029,0.0,30,0.0,0.461790030249667,2025.0,1.0,1
00-0039139,Jahmyr Gibbs,RB,DET,CHI,0.0,0.0,0.0,2.561529472317745,0.0,19.34489771059822,0.0,0.0014476211954773,0.0558710828465901,0.6664835172180186,0.0172809798922269,0.6220974898925583,13.490171526130098,0.0,3.633479938649385,-1.598509883691141,3.811053594663548,40.35241939699158,4.438739764652033,0.7415882778156657,0.1335666678569707,0.3839986109265808,0.833803119471737,2.1011503223468155,110.80685515351472,0.9607557070127416,0.2057156313086234,0.263157894736842,DET,1,0.5390233333527922,0.0112380762402491,6.590141958980347e-05,0.2063439094130095,1.3127036501917682,26.0,5,0.9734856392280514,8.802233021654142e-06,2025.0,1.0,1
00-0039144,Luke Musgrave,TE,GB,WAS,0.0458453675545578,0.0382378215027052,0.0285637191019852,0.0,-0.0109237213661303,0.0,0.5764982557677268,0.0001007871959432,0.0040314878377301,0.0,0.0,0.2561485816460891,0.0,0.0829486164116629,1.715130662332575,10.636154166486042,0.0806019194956852,10.791749008261894,1.04703023433997,0.0,0.0321598882247919,0.0,0.0,0.0,0.0,0.002418892702638,0.0981420846787933,0.0454545454545455,GB,1,0.3039168309887184,0.0253809179141555,0.0864138878240639,0.3844624638974009,1.2311346730599184,26.0,31,0.0,0.012364269865568503,2025.0,1.0,2
00-0039146,Jayden Reed,WR,GB,WAS,0.7221507851218801,0.3870283079266357,0.6266861807552354,0.0,0.2572582500406133,1.6568618661887702,9.59984356096406,0.0018177678760922,0.0438592567044261,1.4624634458606957e-05,0.4166037998973361,0.6543959057674178,0.0,1.0667944075035911,2.1289179619812333,45.30175221272919,1.1852061660410775,37.24363853467011,2.140978963720256,0.1469276743438374,0.2895883651103876,0.0,0.0,-3.5869654896988665,4.947240818943268,0.0444783071063625,0.3223440869600574,0.227272727272727,GB,1,0.3039168309887184,0.0253809179141555,0.0864138878240639,0.3844624638974009,1.2311346730599184,26.0,31,0.0,0.08801077821555295,2025.0,1.0,1
00-0039150,Bryce Young,QB,CAR,ARI,0.0,0.0,0.0,0.0,0.0,4.038915768314091,0.0,0.0,0.0,0.2135398223825937,0.0,0.996475341526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738702260796553,0.0,0.0,0.0,2.2178649638890784,25.21053762147656,0.6620265741174497,0.0,0.0,CAR,1,0.8522768952156902,0.6311745258277552,0.43517506632583,0.0321229529413104,0.6418640614382042,19.0,0,0.17285991008416654,0.0,2025.0,1.0,1
00-0039163,C.J. Stroud,QB,HOU,TB,0.0,0.0,0.0,0.0,0.0,1.5464839530929415,0.0,0.0002167246624096,0.0067184645346998,0.0005552513515973,0.0,0.643061920415223,0.0,0.0,0.0,0.0671845922892532,-0.004878632364413,0.0,5.305774495566207e-08,0.0356218460903531,0.0006718464634812,0.0,0.0,-0.3692172379979283,7.253318315957872,1.3070913709832464e-05,0.0004541507683179,0.0,HOU,1,1.2645540265091717,0.0840182483225334,0.0155887525926095,0.0242045477881144,0.171472067345783,22.5,29,0.002992885110526352,0.0,2025.0,1.0,1
00-0039164,Anthony Richardson,QB,IND,DEN,0.0,0.0,0.0,0.0,0.0,8.240766446870795,0.0,0.0,0.0,0.2593528008021198,0.0,0.9817855309609756,0.0,0.0,0.0,-3.202509619893724,-0.4226709957708127,-0.4003137024867155,0.4003137024867155,0.1620252727956041,0.0,0.0,0.0,1.7656509934484497,46.91588079508695,0.7338504831158482,0.0095630498841735,0.0,IND,1,0.9402278462655425,0.3265158783863727,0.2352657599716191,0.1160109021101278,0.3039019733762529,20.0,9,0.05290382426764833,0.0,2025.0,1.0,2
00-0039165,Zach Charbonnet,RB,SEA,PIT,0.0,0.0,0.0,2.1004222570449893,0.0,11.519334256473051,0.0,0.0,0.0,0.544760496604486,0.0,0.6573209098322255,10.10060579350385,0.0,-0.1734326552009912,-3.8355040653630255,-0.2352131735392975,11.4111348003238,1.5790214983967006,0.4935325403318091,0.0013437420317506,0.3266216190913847,0.2852880022557533,-0.652678463472929,50.2539457729234,0.1739947266232566,0.0711439916295307,0.0,SEA,1,1.3563896980681227,0.1050624000005121,0.0008945661131244,0.5830023316793344,0.3482591509722189,18.75,26,0.1718772234731182,1.2020660863850183e-06,2025.0,1.0,2
00-0039299,George Holani,RB,SEA,PIT,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.3749999999999999,-0.3749999999999999,-0.153261300176382,-0.3749999999999999,0.3749999999999999,0.0,0.0,0.0,0.0,-0.4823927581310272,6.25,0.0,0.0177559261210262,0.0,SEA,1,1.3563896980681227,0.1050624000005121,0.0008945661131244,0.5830023316793344,0.3482591509722189,18.75,26,0.0,0.0,2025.0,1.0,3
00-0039305,Jack Westover,RB,NE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2403171612406507,1.1046886226599922e-05,0.4154989844335978,0.5780809676988804,0.0899449272770583,21.5,19,0.0,0.0,2025.0,1.0,3
00-0039337,Malik Nabers,WR,NYG,DAL,5.270154463699331,7.958123731854,3.288125538105901,0.0,2.666820531518137,0.0455154547762019,66.93823967562382,0.0250297243032182,0.7943908704492495,0.0,0.2198710288038068,0.8137340276436301,0.0,46.54161814596247,1.2938249212808095,76.21302840717486,3.069718129558444,92.65976802220418,6.371716761558775,0.0018671179464411,0.5349010018648033,0.0,0.0,-0.0138514279109119,0.0997461179685385,0.7281354990734411,0.829030121155257,0.375,NYG,1,1.6391316894068069,0.7925472521417857,0.0521349270382857,0.430995845716023,0.219428981623824,19.5,8,0.0,0.8767731828520485,2025.0,1.0,1
00-0039338,Brock Bowers,TE,LV,LAC,3.9217740019565768,8.714340333376159,2.90829350271327,0.0,1.1473376787907896,0.3347205247639584,66.49374815949301,0.0228603043139001,0.8288105139075315,0.0,0.009949788620526,0.9272263091969952,0.0,24.83552532894281,1.1296262946474174,71.52526362248588,1.4224169221780676,65.7822185693178,5.913292780634844,0.0,0.2041910939299247,0.0,0.0,-0.2011477356434696,-0.049603583101904,0.4499667812790816,0.5529795416648676,0.242424242424242,LVR,0,1.1689324328281352,0.0204764739057047,0.2305131020532531,0.4186872477877592,0.1943308345725474,0.0,17,0.0,0.085492207140292,2025.0,1.0,1
00-0039342,Xavier Legette,WR,CAR,ARI,2.1113954865644047,9.712373290492264,2.0410847830656014,0.0,0.7180735101923232,0.1677672899294278,45.38083353341995,0.015290940727751,0.5568780129671057,0.0,0.0632413177100619,0.5849117473795722,0.0,22.37531963819167,0.4843354010859895,77.16111880007445,-0.3507427163368454,29.114784255889013,3.346092344274499,0.0,0.1254008346504281,0.0,0.0,-0.0619970067656866,0.3882607941395039,0.0212152390612507,0.5047302471585918,0.205882352941176,CAR,1,0.8522768952156902,0.6311745258277552,0.43517506632583,0.0321229529413104,0.6418640614382042,19.0,0,0.0,0.106876234013323,2025.0,1.0,2
00-0039355,Luke McCaffrey,WR,WAS,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921871738196,0.0187031126051471,0.0,0.0014543540361762,0.1993663114113136,0.0,0.0,0.4378193320953848,17.360273625808787,-2.355889955156507,9.032260672077124,1.1135838458372735,0.0,0.0072523189604937,0.0,0.0,0.0,0.0,0.0,0.135441178054578,0.0,WAS,1,1.0296074635324106,0.00403111172615,0.3230714696342126,0.0235953973985927,0.573340535307702,22.5,11,0.0,0.007467041729641927,2025.0,1.0,5
00-0039356,Ja'Tavion Sanders,TE,CAR,ARI,2.86301688210602,3.052864652759169,1.5822609625932995,0.0,0.1519221259028236,0.0,26.61040320584948,0.0012447452605311,0.0311186315132781,0.0,0.020745754960457,0.517198384537937,0.0,5.693454965322383,0.9385130340884223,24.232221345922945,0.8075848528300251,20.36802343619985,1.81641189534466,0.0,0.0668778690443703,0.0,0.0,0.0,0.0,0.0311186315132781,0.1942704553512468,0.0882352941176471,CAR,1,0.8522768952156902,0.6311745258277552,0.43517506632583,0.0321229529413104,0.6418640614382042,19.0,0,0.0,0.002148314640127427,2025.0,1.0,1
00-0039359,Cade Stover,TE,HOU,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026216058173228,0.086512991971655,0.0,0.0,0.495432210208913,0.0,0.0,0.3857394275585994,8.899051800956483,-0.337812200182413,4.29070707833344,0.8153214055786959,0.0,0.0298469827458786,0.0,0.0,0.0,0.0,0.086512991971655,0.0994985324563116,0.148148148148148,HOU,1,1.2645540265091717,0.0840182483225334,0.0155887525926095,0.0242045477881144,0.171472067345783,22.5,29,0.0,0.0007224327202036445,2025.0,1.0,2
00-0039361,Bucky Irving,RB,TB,HOU,0.0,0.0,0.0,2.890248766263582,0.0,17.501045195862527,0.0,0.0,0.0,0.4041906914699246,0.0007257169516369,0.586755890838771,14.853863017634296,0.0,-2.0501072656112003,-15.540746787895817,0.2450706707779607,23.162925039489068,2.7179399471979635,0.5203780566973978,0.1552431493089592,0.4509902743098046,1.1554388065669432,2.274492973731942,90.5879378211636,0.6094592641187319,0.1413886820779378,0.133333333333333,TB,1,0.7409899347580217,0.3841380058248714,0.002741029836145,0.6129109245203378,0.4316232921382998,20.0,12,0.22460728998826165,0.00042552610411297016,2025.0,1.0,1
00-0039363,Isaac Guerendo,RB,SF,NO,0.0,0.0,0.0,0.6948642735098962,0.0,7.178195594719363,0.0,0.0,0.0,0.1714487559741202,0.0,0.3535337636910934,7.706529536706134,0.0,0.0662082908876311,7.68841344154285,0.9691876528372606,22.759453425716472,1.8302150278462188,0.1437431438931169,0.0,0.0868171057367668,0.050906923329022,-0.5678776507390174,28.51949155232169,0.1571075934205255,0.1037233171109,0.0,SF,1,1.31434074104827,0.0001147972981905,0.0015220553245995,0.401529347577663,0.9640803833315068,23.5,22,0.1385799452657521,0.0,2025.0,1.0,3
00-0039376,Spencer Rattler,QB,NO,SF,0.0,0.0,0.0,0.0,0.0,2.1297900919170902,0.0,0.0,0.0,0.0,0.0,0.9437159261502808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.569403522215995,21.639179330506465,0.0,0.0,0.0,NO,1,2.0189095342429413,0.0456637716374282,0.0070319524910485,0.6600789686486768,1.3312269730449626,19.0,28,0.0,0.0,2025.0,1.0,1
00-0039379,Jamari Thrash,WR,CLE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947730934479055,0.0,0.0,0.2392588666251086,14.155343716433944,-0.6578415211502194,0.9570354457572504,0.1413802363050483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820088346901917,0.0238095238095238,CLE,1,0.2819570259897885,0.0832581390322449,0.149751850387805,0.6110832421286152,0.1838780778662122,17.0,2,0.0,0.0,2025.0,1.0,3
00-0039384,Tyrone Tracy Jr.,RB,NYG,DAL,0.0,0.0,0.0,2.219214243581634,0.0,14.000303967751956,0.0,0.0036929327824633,0.1440243785160688,0.1225471322180367,0.1440714049745348,0.6411372000176184,10.900562970046796,0.0,-3.766432379609808,1.813973336541572,-0.2856740134388431,16.391957412462116,2.3829349809571228,0.3829022204919795,0.0379748426317362,0.235999952082617,0.0563090955481504,-3.886638560160638,50.73356406666972,0.2436649509604352,0.1624911206128421,0.15625,NYG,1,1.6391316894068069,0.7925472521417857,0.0521349270382857,0.430995845716023,0.219428981623824,19.5,8,0.08401984430405597,0.001979815649895948,2025.0,1.0,1
00-0039394,Casey Washington,WR,ATL,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562499999999999,0.0,0.0,1.749999940395355,21.75,0.2500437945127487,5.25,0.3749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121341618709266,0.142857142857143,ATL,1,0.7077444341762298,0.0067594050828406,0.4027325162368434,0.1447796181357812,1.805657762383851,20.0,20,0.0,0.0,2025.0,1.0,4
00-0039398,Joe Milton III,QB,DAL,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,0,1.244456755755399,0.0249803443562517,0.0869231100940302,0.5494688396458853,0.9289863983019812,25.0,23,0.0,0.0,2025.0,1.0,2
00-0039407,Dylan Laube,RB,LV,LAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.668176174163818,0.0,0.0,0.0,0.0,LVR,0,1.1689324328281352,0.0204764739057047,0.2305131020532531,0.4186872477877592,0.1943308345725474,0.0,17,0.0,0.0,2025.0,1.0,3
00-0039410,Ryan Flournoy,WR,DAL,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288206694935342,0.0,0.0,0.7281467995019077,18.17656509257552,-0.1775049460643324,14.70655008032869,1.4878980220706366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464558061795196,0.0606060624122619,DAL,1,1.244456755755399,0.0249803443562517,0.0869231100940302,0.5494688396458853,0.9289863983019812,25.0,23,0.0,0.0,2025.0,1.0,5
00-0039424,Devaughn Vele,WR,NO,SF,0.2108442720148991,0.4959419471630559,0.1447464381855011,0.0,-0.0072900320033501,0.0,3.755313875586307,0.0192726657444347,0.6078313098751624,0.0,0.4005231109798845,0.5282574397982241,0.0,1.7172711549504358,1.019987955428748,33.28591343728155,3.5742374897065097,34.91808072270813,2.7702407532941438,0.0,0.1285388096364638,0.0,0.0,0.0,0.0,0.5559235146921694,0.2861823904951129,0.0487804878048781,NO,1,2.0189095342429413,0.0456637716374282,0.0070319524910485,0.6600789686486768,1.3312269730449626,19.0,28,0.0,0.25950822829529524,2025.0,1.0,4
00-0039521,Xavier Weaver,WR,ARI,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1.0,0.0,0.0,0.71,0.0,0.0,0.0,21.0,-1.0781644582748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234375014901161,0.03125,ARI,1,2.125830407224781,0.6178119236622761,0.1485690781990789,0.3490193810847709,0.9975885327782552,25.5,4,0.0,0.0,2025.0,1.0,5
00-0039530,Brevyn Spann-Ford,TE,DAL,NYG,1.4253424742582204,0.640440386680988,0.8458987754376891,0.0,-0.0840427964923767,0.0,12.083780880773364,0.0023849567527842,0.0906283566058002,0.0,0.0,0.37484291084855,0.0,1.0051800023244313,1.508489165227024,10.771750805585391,0.5875270796257495,14.312567132116005,1.6360096670247046,0.0,0.0167662461341291,0.0,0.0,0.0,0.0,0.0,0.1123481484317089,0.0303030303030303,DAL,1,1.244456755755399,0.0249803443562517,0.0869231100940302,0.5494688396458853,0.9289863983019812,25.0,23,0.0,0.009212529808537227,2025.0,1.0,3
00-0039589,Kameron Johnson,WR,TB,HOU,0.0,0.0,0.0,0.0,0.0,0.6938775510204082,0.0,0.0065132435953104,0.3061224489795918,0.0,0.1020408193675839,0.1751020408163265,0.0,0.0,0.0,0.9183673469387754,-0.504442210100135,0.0,0.0,0.0,0.0437317803806188,0.0,0.0,0.6555225228776737,5.612244897959184,0.0,0.0118985312173561,0.0,TB,1,0.7409899347580217,0.3841380058248714,0.002741029836145,0.6129109245203378,0.4316232921382998,20.0,12,0.0,0.03240480909108685,2025.0,1.0,7
00-0039623,Mason Tipton,WR,NO,SF,0.343961230932743,1.7926699716713883,0.5657002177968518,0.0,0.0014401865393447,0.0,9.763997667055492,0.0,0.0,0.0,0.0,0.6950951924679221,0.0,6.133912384535033,0.4814700874620408,48.26870000833195,-1.557146507729669,11.898626270621564,1.588547742042993,0.0,0.0052725588973444,0.0,0.0,0.0,0.0,0.0,0.3023329319362657,0.0357142873108387,NO,1,2.0189095342429413,0.0456637716374282,0.0070319524910485,0.6600789686486768,1.3312269730449626,19.0,28,0.0,0.01064481942770606,2025.0,1.0,5
00-0039648,David Martin-Robinson,TE,TEN,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487499999999999,0.0,0.0,0.0,0.0,0.3055479824542999,3.75,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459872167557477,0.0,TEN,1,1.1320759884669973,0.1555915426050026,0.0518452674130167,1.0443887245307475,0.0583862999955867,18.0,16,0.0,0.0,2025.0,1.0,3
00-0039650,Bryce Oliver,WR,TEN,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110756419153365,0.0,0.0,0.8803007667632172,21.40943789035392,-0.3645921089142914,15.470506592643996,1.0562109646079112,0.0,0.0520471902273331,0.0,0.0,0.0,0.0,0.0,0.171691955883498,0.04,TEN,1,1.1320759884669973,0.1555915426050026,0.0518452674130167,1.0443887245307475,0.0583862999955867,18.0,16,0.0,0.05892137432353796,2025.0,1.0,6
00-0039686,Colson Yankoff,RB,WAS,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,1,1.0296074635324106,0.00403111172615,0.3230714696342126,0.0235953973985927,0.573340535307702,22.5,11,0.0,0.0,2025.0,1.0,4
00-0039703,Cody Schrader,RB,LA,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000372529,LAR,0,1.217339870040573,0.1938595816146385,0.1037705016120249,0.0547364158517565,1.0511474482065029,0.0,30,0.0,0.0,2025.0,1.0,4
00-0039732,Bo Nix,QB,DEN,IND,0.0,0.0,0.0,0.0,0.0,5.968826688853138,0.0,0.0001976353354131,0.0067196014040457,0.0026268760380702,0.0011199336007175,0.9509860241600294,0.0,0.0,0.0067196014040457,0.0134392028080914,0.0260713444962209,0.0134392028080914,0.0067196014040457,0.1985834547285424,0.00074662238379,0.0,0.0,2.8487133345903835,32.79365326352917,0.0120485958118631,0.0003426199868589,0.0,DEN,1,1.7550945824487327,0.2522671801905216,0.0187395665285818,0.2542472331098295,0.870462545511808,22.5,13,0.05009608815686149,0.0,2025.0,1.0,1
00-0039737,Tip Reiman,TE,ARI,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087439278278972,0.0,0.0,0.9998843493683316,3.235253296321998,0.0664719769745382,8.893129770992365,1.4337265787647466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994001405958621,0.0344827586206897,ARI,1,2.125830407224781,0.6178119236622761,0.1485690781990789,0.3490193810847709,0.9975885327782552,25.5,4,0.0,0.0,2025.0,1.0,2
00-0039738,Blake Corum,RB,LA,TEN,0.0,0.0,0.0,0.0,0.0,3.2800010914267563,0.0,0.0,0.0,0.0375822474812872,0.0,0.1443989157212206,0.0,0.0,3.5809816320285712,0.3329126565340627,0.3491248470927082,6.255046569793435,0.5944711162954771,0.0274599662514454,0.0,0.0,0.0,-1.3253813700998216,9.016295112379163,0.0,0.0320640406441407,0.0357142857142857,LAR,0,1.217339870040573,0.1938595816146385,0.1037705016120249,0.0547364158517565,1.0511474482065029,0.0,30,0.02886447345304352,0.0,2025.0,1.0,2
00-0039739,Roman Wilson,WR,PIT,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1232803188643126,0.0113397835164875,0.0829462791698268,0.4070399906596928,0.1003261625820319,21.75,27,0.0,0.0,2025.0,1.0,3
00-0039746,Will Shipley,RB,PHI,KC,0.0,0.0,0.0,1.219031922276197,0.0,6.639833448993754,0.0,0.0,0.0,0.0,0.0,0.2707425399028452,4.337265787647467,0.0,2.1686328938237334,3.036086051353226,0.9973096938533637,15.180430256766137,1.7349063150589867,0.1820074471643118,0.1084316446911866,0.130117973629424,-0.3596773923858585,-1.886486541285935,20.791117279666896,0.0,0.071343516647857,0.0,PHI,1,1.8812086485717292,0.2541530230395059,5.0230869402534535e-05,0.1801390391434403,0.5837759046656483,24.0,15,0.10625156212423131,5.446615783585021e-06,2025.0,1.0,2
00-0039751,Jordan Whittington,WR,LA,TEN,1.4204214152897603,1.807129430719656,1.0705308147585373,0.0,0.1648411671868392,0.8391514500537058,17.37043501611171,0.0031251157450275,0.0906283566058002,0.0,0.0,0.5013292158968851,0.0,5.67794318993595,4.213728704014604,24.26194951664877,2.788777221806516,58.89648227712137,3.339957035445757,0.0,0.0532479754175938,0.0,0.0,1.288785986306204,5.034908700322235,0.0,0.2440259083880414,0.0,LAR,0,1.217339870040573,0.1938595816146385,0.1037705016120249,0.0547364158517565,1.0511474482065029,0.0,30,0.0,0.06482088347477727,2025.0,1.0,4
00-0039792,Devontez Walker,WR,BAL,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.19,0.0,0.0,1.0,21.0,2.9295239448547363,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1237500011920929,0.125,BAL,1,1.0694062805936724,0.2735961580696781,0.0001328526174557,0.7935284033407155,0.9534944178059712,28.5,7,0.0,0.0,2025.0,1.0,5
00-0039793,AJ Barner,TE,SEA,PIT,1.4002032675381917,0.5212540882948231,1.3885239965853968,0.0,0.942751527802324,0.0,40.67172577221053,0.0204122060182718,0.6405019239787448,0.0,0.3848323479596259,0.4500903903501095,0.0,1.1865446210768085,2.8973815984751488,9.477471942492048,2.0519430193707047,20.807700497111284,3.016516979130229,0.0,0.2647878699527045,0.0,0.0,0.0,0.0,0.6932539756174549,0.2051031536173155,0.0909090909090909,SEA,1,1.3563896980681227,0.1050624000005121,0.0008945661131244,0.5830023316793344,0.3482591509722189,18.75,26,0.0,0.15437194558283107,2025.0,1.0,1
00-0039794,Braelon Allen,RB,NYJ,BUF,0.0,0.0,0.0,0.1516072017165377,0.0,4.440866598247935,0.0,0.0,0.0,0.2020497394713093,0.0,0.2419305846022999,0.5470987907232412,0.0,3.070909595426376,1.5777432731719694,-0.3654453283026829,6.500649782031755,1.2302148243619095,0.2431327623677409,6.270194649009486e-05,0.0288186797068889,-0.007947427152991,-0.335224682612144,16.644562552248157,0.0042198666762917,0.0759323044485142,0.0,NYJ,1,1.1898591706018815,0.4005979558703667,0.1055538880067685,0.4216409404757352,0.3775586595210206,19.75,3,0.0917968798452071,6.618434237621864e-06,2025.0,1.0,2
00-0039796,Rasheen Ali,RB,BAL,CLE,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,0.0,0.0,0.0,0.0,0.0,0.0959191176470588,0.0,0.0,0.0,-2.297794117647059,-0.3658685942783075,0.0,0.0,0.0537683833390474,0.0,0.0,0.0,-0.3796045587343327,2.6801470588235285,0.0,0.0401700689347789,0.0,BAL,1,1.0694062805936724,0.2735961580696781,0.0001328526174557,0.7935284033407155,0.9534944178059712,28.5,7,0.05126785336823328,0.0,2025.0,1.0,3
